#{"t_start": 1760784164.8878198, "env_id": "None"}
r,l,t
-0.9,1,212.257939
-0.9,1,212.309406
-0.9,1,212.391856
-0.9,1,212.443614
-0.9,1,212.524396
-0.9,1,212.573855
-0.9,1,212.658083
-0.9,1,212.709613
-0.9,1,212.791725
-0.9,1,212.845979
-0.9,1,212.929253
-0.9,1,212.976794
-0.9,1,213.061674
-0.9,1,213.114215
-0.9,1,213.197954
-0.9,1,213.245297
-0.9,1,213.331258
-0.9,1,213.383737
-0.9,1,213.472419
-0.9,1,213.522205
-0.9,1,213.609973
-0.9,1,213.664117
-0.9,1,213.748987
-0.9,1,213.79717
-0.9,1,213.877058
-0.9,1,213.926093
-0.9,1,214.008318
-0.9,1,214.057439
-0.9,1,214.140976
-0.9,1,214.195158
-0.9,1,214.284293
-0.9,1,214.343161
-0.9,1,214.4455
-0.9,1,214.503546
-0.9,1,214.593286
-0.9,1,214.64216
-0.9,1,214.729529
-0.9,1,214.781212
-0.9,1,214.861574
-0.9,1,214.908332
-0.9,1,214.990267
-0.9,1,215.042213
-0.9,1,215.124117
-0.9,1,215.171332
-0.9,1,215.253061
-0.9,1,215.305383
-0.9,1,215.389988
-0.9,1,215.438569
-0.9,1,215.523003
-0.9,1,215.574282
-0.9,1,215.660084
-0.9,1,215.710053
-0.9,1,215.793038
-0.9,1,215.842473
-0.9,1,215.925288
-0.9,1,215.974458
-0.9,1,216.057597
-0.9,1,216.126539
-0.9,1,216.223036
-0.9,1,216.271345
-0.9,1,216.355332
-0.9,1,216.413442
-0.9,1,216.503703
-0.9,1,216.559073
-0.9,1,216.642961
-0.9,1,216.692093
-0.9,1,216.779196
-0.9,1,216.826913
-0.9,1,216.91627
-0.9,1,216.969848
-0.9,1,217.05659
-0.9,1,217.10443
-0.9,1,217.186738
-0.9,1,217.2381
-0.9,1,217.32291
-0.9,1,217.373852
-0.9,1,217.456884
-0.9,1,217.509485
-0.9,1,217.59969
-0.9,1,217.64835
-0.9,1,217.733517
-0.9,1,217.784568
-0.9,1,217.874023
-0.9,1,217.925506
-0.9,1,218.015748
-0.9,1,218.070104
-0.9,1,218.163098
-0.9,1,218.219253
-0.9,1,218.303596
-0.9,1,218.356325
-0.9,1,218.44416
-0.9,1,218.492276
-0.9,1,218.581833
-0.9,1,218.63223
-0.9,1,218.712865
-0.9,1,218.760623
-0.9,1,218.843452
-0.9,1,218.892322
-0.9,1,218.975074
-0.9,1,219.024328
-0.9,1,219.107489
-0.9,1,219.157872
-0.9,1,219.243922
-0.9,1,219.293706
-0.9,1,219.377576
-0.9,1,219.426185
-0.9,1,219.519283
-0.9,1,219.574459
-0.9,1,219.659609
-0.9,1,219.709042
-0.9,1,219.790647
-0.9,1,219.839072
-0.9,1,219.922142
-0.9,1,219.971832
-0.9,1,220.054548
-0.9,1,220.104559
-0.9,1,220.189028
-0.9,1,220.240039
-0.9,1,220.323041
-0.9,1,220.372775
-0.9,1,220.458519
-0.9,1,220.510329
-0.9,1,220.597012
-0.9,1,220.645286
-0.9,1,220.728417
-0.9,1,220.777619
-0.9,1,220.859853
-0.9,1,220.9075
-0.9,1,220.989145
-0.9,1,221.039035
-0.9,1,221.125072
-0.9,1,221.172791
-0.9,1,221.261748
-0.9,1,221.310018
-0.9,1,221.391342
-0.9,1,221.440694
-0.9,1,221.526253
-0.9,1,221.581311
-0.9,1,221.670176
-0.9,1,221.71982
-0.9,1,221.803865
-0.9,1,221.860672
-0.9,1,221.983371
-0.9,1,222.03048
-0.9,1,222.112311
-0.9,1,222.163408
-0.9,1,222.244296
-0.9,1,222.293703
-0.9,1,222.376683
-0.9,1,222.426482
-0.9,1,222.507001
-0.9,1,222.555811
-0.9,1,222.638564
-0.9,1,222.688351
-0.9,1,222.771256
-0.9,1,222.822042
-0.9,1,222.905384
-0.9,1,222.956913
-0.9,1,223.040972
-0.9,1,223.089895
-0.9,1,223.172238
-0.9,1,223.222016
-0.9,1,223.310596
-0.9,1,223.35959
-0.9,1,223.446848
-0.9,1,223.494339
-0.9,1,223.576248
-0.9,1,223.624265
-0.9,1,223.707092
-0.9,1,223.757857
-0.9,1,223.843327
-0.9,1,223.891497
-0.9,1,223.973314
-0.9,1,224.024466
-0.9,1,224.108899
-0.9,1,224.158503
-0.9,1,224.2425
-0.9,1,224.297488
-0.9,1,224.377623
-0.9,1,224.426697
-0.9,1,224.508509
-0.9,1,224.557421
-0.9,1,224.640465
-0.9,1,224.688123
-0.9,1,224.771309
-0.9,1,224.820976
-0.9,1,224.905327
-0.9,1,224.951352
-0.9,1,225.034323
-0.9,1,225.088566
-0.9,1,225.17891
-0.9,1,225.22996
-0.9,1,225.321506
-0.9,1,225.373326
-0.9,1,225.466335
-0.9,1,225.516042
-0.9,1,225.600276
-0.9,1,225.650476
-0.9,1,225.733462
-0.9,1,225.781835
-0.9,1,225.863509
-0.9,1,225.913506
-0.9,1,225.995693
-0.9,1,226.042902
-0.9,1,226.126578
-0.9,1,226.177413
-0.9,1,226.260274
-0.9,1,226.309507
-0.9,1,226.3915
-0.9,1,226.442982
-0.9,1,226.52676
-0.9,1,226.575832
-0.9,1,226.661616
-0.9,1,226.711802
-0.9,1,226.793394
-0.9,1,226.844341
-0.9,1,226.927584
-0.9,1,226.978181
-0.9,1,227.061152
-0.9,1,227.10972
-0.9,1,227.196993
-0.9,1,227.249671
-0.9,1,227.331737
-0.9,1,227.378081
-0.9,1,227.462738
-0.9,1,227.51371
-0.9,1,227.598145
-0.9,1,227.644378
-0.9,1,227.727195
-0.9,1,227.775651
-0.9,1,227.860199
-0.9,1,227.90792
-0.9,1,227.990464
-0.9,1,228.040398
-0.9,1,228.124928
-0.9,1,228.176593
-0.9,1,228.260629
-0.9,1,228.309373
-0.9,1,228.3919
-0.9,1,228.443521
-0.9,1,228.530289
-0.9,1,228.59271
-0.9,1,228.702383
-0.9,1,228.753373
-0.9,1,228.839417
-0.9,1,228.891838
-0.9,1,228.979706
-0.9,1,229.027809
-0.9,1,229.112545
-0.9,1,229.162182
-0.9,1,229.243809
-0.9,1,229.291303
-0.9,1,229.3732
-0.9,1,229.422779
-0.9,1,229.505999
-0.9,1,229.554573
-0.9,1,229.639273
-0.9,1,229.689037
-0.9,1,229.77259
-0.9,1,229.820595
-0.9,1,229.90276
-0.9,1,229.952463
-0.9,1,230.034056
-0.9,1,230.081828
-0.9,1,230.173348
-0.9,1,230.229287
-0.9,1,230.311711
-0.9,1,230.361153
-0.9,1,230.443836
-0.9,1,230.495281
-0.9,1,230.57524
-0.9,1,230.623807
-0.9,1,230.705347
-0.9,1,230.755598
-0.9,1,230.839884
-0.9,1,230.887177
-0.9,1,230.968836
-0.9,1,231.017938
-0.9,1,231.100858
-0.9,1,231.153491
-0.9,1,231.240085
-0.9,1,231.290114
-0.9,1,231.376256
-0.9,1,231.425971
-0.9,1,231.508483
-0.9,1,231.558238
-0.9,1,231.639366
-0.9,1,231.686629
-0.9,1,231.769223
-0.9,1,231.819398
-0.9,1,231.901482
-0.9,1,231.950011
-0.9,1,232.032569
-0.9,1,232.084686
-0.9,1,232.168465
-0.9,1,232.219209
-0.9,1,232.305087
-0.9,1,232.358249
-0.9,1,232.446744
-0.9,1,232.499501
-0.9,1,232.586042
-0.9,1,232.639609
-0.9,1,232.726425
-0.9,1,232.773932
-0.9,1,232.857653
-0.9,1,232.907617
-0.9,1,232.987724
-0.9,1,233.036652
-0.9,1,233.119983
-0.9,1,233.172282
-0.9,1,233.256778
-0.9,1,233.306943
-0.9,1,233.388366
-0.9,1,233.438432
-0.9,1,233.521562
-0.9,1,233.570114
-0.9,1,233.652143
-0.9,1,233.703107
-0.9,1,233.787911
-0.9,1,233.836924
-0.9,1,233.919669
-0.9,1,233.969121
-0.9,1,234.052308
-0.9,1,234.099519
-0.9,1,234.185054
-0.9,1,234.239321
-0.9,1,234.322739
-0.9,1,234.370094
-0.9,1,234.454496
-0.9,1,234.504065
-0.9,1,234.586491
-0.9,1,234.634883
-0.9,1,234.717513
-0.9,1,234.768239
-0.9,1,234.851546
-0.9,1,234.897627
-0.9,1,234.980805
-0.9,1,235.028906
-0.9,1,235.108951
-0.9,1,235.156549
-0.9,1,235.241
-0.9,1,235.291703
-0.9,1,235.37385
-0.9,1,235.426544
-0.9,1,235.512038
-0.9,1,235.560776
-0.9,1,235.674905
-0.9,1,235.732443
-0.9,1,235.81866
-0.9,1,235.870677
-0.9,1,235.957608
-0.9,1,236.007515
-0.9,1,236.093735
-0.9,1,236.144426
-0.9,1,236.234844
-0.9,1,236.285378
-0.9,1,236.369025
-0.9,1,236.420318
-0.9,1,236.502398
-0.9,1,236.550809
-0.9,1,236.632583
-0.9,1,236.682643
-0.9,1,236.764534
-0.9,1,236.810474
-0.9,1,236.893565
-0.9,1,236.943242
-0.9,1,237.027469
-0.9,1,237.075752
-0.9,1,237.16016
-0.9,1,237.216914
-0.9,1,237.299656
-0.9,1,237.345843
-0.9,1,237.428033
-0.9,1,237.47841
-0.9,1,237.563655
-0.9,1,237.613748
-0.9,1,237.697348
-0.9,1,237.746063
-0.9,1,237.828058
-0.9,1,237.874257
-0.9,1,237.957747
-0.9,1,238.006583
-0.9,1,238.090759
-0.9,1,238.139993
-0.9,1,238.223533
-0.9,1,238.273239
-0.9,1,238.356734
-0.9,1,238.407807
-0.9,1,238.4911
-0.9,1,238.540135
-0.9,1,238.622848
-0.9,1,238.672023
-0.9,1,238.758669
-0.9,1,238.807749
-0.9,1,238.89144
-0.9,1,238.941171
-0.9,1,239.023032
-0.9,1,239.074333
-0.9,1,239.15599
-0.9,1,239.207791
-0.9,1,239.291211
-0.9,1,239.342213
-0.9,1,239.432838
-0.9,1,239.482624
-0.9,1,239.569687
-0.9,1,239.622399
-0.9,1,239.706498
-0.9,1,239.757653
-0.9,1,239.849241
-0.9,1,239.903939
-0.9,1,239.988508
-0.9,1,240.037897
-0.9,1,240.119637
-0.9,1,240.169763
-0.9,1,240.26318
-0.9,1,240.313361
-0.9,1,240.402553
-0.9,1,240.454381
-0.9,1,240.540006
-0.9,1,240.589145
-0.9,1,240.672278
-0.9,1,240.723517
-0.9,1,240.804921
-0.9,1,240.852883
-0.9,1,240.934345
-0.9,1,240.987861
-0.9,1,241.072306
-0.9,1,241.122455
-0.9,1,241.207336
-0.9,1,241.256275
-0.9,1,241.337617
-0.9,1,241.388412
-0.9,1,241.474391
-0.9,1,241.524735
-0.9,1,241.60959
-0.9,1,241.659574
-0.9,1,241.74499
-0.9,1,241.792855
-0.9,1,241.874062
-0.9,1,241.919813
-0.9,1,242.001794
-0.9,1,242.051763
-0.9,1,242.135125
-0.9,1,242.185245
-0.9,1,242.271906
-0.9,1,242.322627
-0.9,1,242.405692
-0.9,1,242.457847
-0.9,1,242.541061
-0.9,1,242.590429
-0.9,1,242.69449
-0.9,1,242.750393
-0.9,1,242.83242
-0.9,1,242.883311
-0.9,1,242.964329
-0.9,1,243.011685
-0.9,1,243.099991
-0.9,1,243.15093
-0.9,1,243.242326
-0.9,1,243.292089
-0.9,1,243.383694
-0.9,1,243.436509
-0.9,1,243.522177
-0.9,1,243.569608
-0.9,1,243.652288
-0.9,1,243.700901
-0.9,1,243.786114
-0.9,1,243.83765
-0.9,1,243.921693
-0.9,1,243.971843
-0.9,1,244.0547
-0.9,1,244.102407
-0.9,1,244.184359
-0.9,1,244.238728
-0.9,1,244.321365
-0.9,1,244.371567
-0.9,1,244.455333
-0.9,1,244.506485
-0.9,1,244.590004
-0.9,1,244.637976
-0.9,1,244.723008
-0.9,1,244.77275
-0.9,1,244.855588
-0.9,1,244.903181
-0.9,1,244.984003
-0.9,1,245.034321
-0.9,1,245.116405
-0.9,1,245.164343
-0.9,1,245.250888
-0.9,1,245.303237
-0.9,1,245.388855
-0.9,1,245.436548
-0.9,1,245.518703
-0.9,1,245.569986
-0.9,1,245.653904
-0.9,1,245.702147
-0.9,1,245.784281
-0.9,1,245.835212
-0.9,1,245.921246
-0.9,1,245.969041
-0.9,1,246.049945
-0.9,1,246.099171
-0.9,1,246.183858
-0.9,1,246.236827
-0.9,1,246.322779
-0.9,1,246.373314
-0.9,1,246.460198
-0.9,1,246.51108
-0.9,1,246.601774
-0.9,1,246.660074
-0.9,1,246.761971
-0.9,1,246.819478
-0.9,1,246.910019
-0.9,1,246.963063
-0.9,1,247.04882
-0.9,1,247.095951
-0.9,1,247.180047
-0.9,1,247.229992
-0.9,1,247.312204
-0.9,1,247.362164
-0.9,1,247.449457
-0.9,1,247.499234
-0.9,1,247.581106
-0.9,1,247.627541
-0.9,1,247.710871
-0.9,1,247.764301
-0.9,1,247.846415
-0.9,1,247.893291
-0.9,1,247.977261
-0.9,1,248.02612
-0.9,1,248.106002
-0.9,1,248.153893
-0.9,1,248.237499
-0.9,1,248.291784
-0.9,1,248.378378
-0.9,1,248.428304
-0.9,1,248.513805
-0.9,1,248.569133
-0.9,1,248.652211
-0.9,1,248.699563
-0.9,1,248.781878
-0.9,1,248.843791
-0.9,1,248.947573
-0.9,1,248.996763
-0.9,1,249.082292
-0.9,1,249.134106
-0.9,1,249.218724
-0.9,1,249.269559
-0.9,1,249.357498
-0.9,1,249.409466
-0.9,1,249.491776
-0.9,1,249.540663
-0.9,1,249.626589
-0.9,1,249.675008
-0.9,1,249.757118
-0.9,1,249.80409
-0.9,1,249.885845
-0.9,1,249.9358
-0.9,1,250.032181
-0.9,1,250.089431
-0.9,1,250.184546
-0.9,1,250.236349
-0.9,1,250.32699
-0.9,1,250.378737
-0.9,1,250.465276
-0.9,1,250.517968
-0.9,1,250.603411
-0.9,1,250.656887
-0.9,1,250.744339
-0.9,1,250.801665
-0.9,1,250.890046
-0.9,1,250.937492
-0.9,1,251.022157
-0.9,1,251.072344
-0.9,1,251.154108
-0.9,1,251.201746
-0.9,1,251.284135
-0.9,1,251.338322
-0.9,1,251.421184
-0.9,1,251.469182
-0.9,1,251.551459
-0.9,1,251.602086
-0.9,1,251.684803
-0.9,1,251.733193
-0.9,1,251.817955
-0.9,1,251.871259
-0.9,1,251.955458
-0.9,1,252.0045
-0.9,1,252.08908
-0.9,1,252.139301
-0.9,1,252.225374
-0.9,1,252.280486
-0.9,1,252.40764
-0.9,1,252.498122
-0.9,1,252.589418
-0.9,1,252.663934
-0.9,1,252.757554
-0.9,1,252.834766
-0.9,1,252.928606
-0.9,1,252.974505
-0.9,1,253.07255
-0.9,1,253.161161
-0.9,1,253.269341
-0.9,1,253.353836
-0.9,1,253.464944
-0.9,1,253.522608
-0.9,1,253.617967
-0.9,1,253.6744
-0.9,1,253.771566
-0.9,1,253.827271
-0.9,1,253.917165
-0.9,1,253.969614
-0.9,1,254.066103
-0.9,1,254.122211
-0.9,1,254.207753
-0.9,1,254.255997
-0.9,1,254.341316
-0.9,1,254.39108
-0.9,1,254.475622
-0.9,1,254.523773
-0.9,1,254.607642
-0.9,1,254.661556
-0.9,1,254.743035
-0.9,1,254.790655
-0.9,1,254.872711
-0.9,1,254.923459
-0.9,1,255.003527
-0.9,1,255.052222
-0.9,1,255.134498
-0.9,1,255.183584
-0.9,1,255.268489
-0.9,1,255.320913
-0.9,1,255.419953
-0.9,1,255.479295
-0.9,1,255.567608
-0.9,1,255.619534
-0.9,1,255.705957
-0.9,1,255.756107
-0.9,1,255.838543
-0.9,1,255.887489
-0.9,1,255.971125
-0.9,1,256.021654
-0.9,1,256.10866
-0.9,1,256.157792
-0.9,1,256.244051
-0.9,1,256.293414
-0.9,1,256.381203
-0.9,1,256.430861
-0.9,1,256.51748
-0.9,1,256.568184
-0.9,1,256.651073
-0.9,1,256.698808
-0.9,1,256.782505
-0.9,1,256.83645
-0.9,1,256.919639
-0.9,1,256.967956
-0.9,1,257.050884
-0.9,1,257.102613
-0.9,1,257.185664
-0.9,1,257.235343
-0.9,1,257.322459
-0.9,1,257.378661
-0.9,1,257.466411
-0.9,1,257.516771
-0.9,1,257.600096
-0.9,1,257.651571
-0.9,1,257.743305
-0.9,1,257.791917
-0.9,1,257.88252
-0.9,1,257.938503
-0.9,1,258.034083
-0.9,1,258.084805
-0.9,1,258.169911
-0.9,1,258.220985
-0.9,1,258.304123
-0.9,1,258.356283
-0.9,1,258.439483
-0.9,1,258.492813
-0.9,1,258.573184
-0.9,1,258.622985
-0.9,1,258.710589
-0.9,1,258.762282
-0.9,1,258.842823
-0.9,1,258.89067
-0.9,1,258.977262
-0.9,1,259.025903
-0.9,1,259.109054
-0.9,1,259.157915
-0.9,1,259.243571
-0.9,1,259.292264
-0.9,1,259.384486
-0.9,1,259.43542
-0.9,1,259.521834
-0.9,1,259.573337
-0.9,1,259.657495
-0.9,1,259.70683
-0.9,1,259.790677
-0.9,1,259.844643
-0.9,1,259.9292
-0.9,1,259.975986
-0.9,1,260.060731
-0.9,1,260.113446
-0.9,1,260.199587
-0.9,1,260.249073
-0.9,1,260.330618
-0.9,1,260.382437
-0.9,1,260.472514
-0.9,1,260.524297
-0.9,1,260.607737
-0.9,1,260.658246
-0.9,1,260.742188
-0.9,1,260.791495
-0.9,1,260.879268
-0.9,1,260.932041
-0.9,1,261.01863
-0.9,1,261.069182
-0.9,1,261.158453
-0.9,1,261.211242
-0.9,1,261.29791
-0.9,1,261.345898
-0.9,1,261.428481
-0.9,1,261.477944
-0.9,1,261.559061
-0.9,1,261.609092
-0.9,1,261.694946
-0.9,1,261.745305
-0.9,1,261.828985
-0.9,1,261.876373
-0.9,1,261.959458
-0.9,1,262.011016
-0.9,1,262.096382
-0.9,1,262.142345
-0.9,1,262.223551
-0.9,1,262.273415
-0.9,1,262.379978
-0.9,1,262.441123
-0.9,1,262.52936
-0.9,1,262.578686
-0.9,1,262.659369
-0.9,1,262.70795
-0.9,1,262.798211
-0.9,1,262.852264
-0.9,1,262.937898
-0.9,1,262.98669
-0.9,1,263.069569
-0.9,1,263.120483
-0.9,1,263.203767
-0.9,1,263.252146
-0.9,1,263.334933
-0.9,1,263.388052
-0.9,1,263.475016
-0.9,1,263.524317
-0.9,1,263.607135
-0.9,1,263.657287
-0.9,1,263.738589
-0.9,1,263.7861
-0.9,1,263.870295
-0.9,1,263.920762
-0.9,1,264.005673
-0.9,1,264.053959
-0.9,1,264.142294
-0.9,1,264.192239
-0.9,1,264.274087
-0.9,1,264.321422
-0.9,1,264.40596
-0.9,1,264.457681
-0.9,1,264.544959
-0.9,1,264.595176
-0.9,1,264.681081
-0.9,1,264.733824
-0.9,1,264.822324
-0.9,1,264.872159
-0.9,1,264.956966
-0.9,1,265.007658
-0.9,1,265.092561
-0.9,1,265.14175
-0.9,1,265.22479
-0.9,1,265.274703
-0.9,1,265.358251
-0.9,1,265.407592
-0.9,1,265.494258
-0.9,1,265.544205
-0.9,1,265.625554
-0.9,1,265.673063
-0.9,1,265.758825
-0.9,1,265.810642
-0.9,1,265.895561
-0.9,1,265.943748
-0.9,1,266.025956
-0.9,1,266.075274
-0.9,1,266.157209
-0.9,1,266.208823
-0.9,1,266.289689
-0.9,1,266.339485
-0.9,1,266.42465
-0.9,1,266.477503
-0.9,1,266.564558
-0.9,1,266.613604
-0.9,1,266.697416
-0.9,1,266.745225
-0.9,1,266.827885
-0.9,1,266.880453
-0.9,1,266.972443
-0.9,1,267.02619
-0.9,1,267.107521
-0.9,1,267.158921
-0.9,1,267.240644
-0.9,1,267.289855
-0.9,1,267.380628
-0.9,1,267.435029
-0.9,1,267.520844
-0.9,1,267.568721
-0.9,1,267.656392
-0.9,1,267.707027
-0.9,1,267.78959
-0.9,1,267.840061
-0.9,1,267.92311
-0.9,1,267.97412
-0.9,1,268.061747
-0.9,1,268.112559
-0.9,1,268.200127
-0.9,1,268.251722
-0.9,1,268.337329
-0.9,1,268.388854
-0.9,1,268.481637
-0.9,1,268.534531
-0.9,1,268.619165
-0.9,1,268.670159
-0.9,1,268.755839
-0.9,1,268.809452
-0.9,1,268.897283
-0.9,1,268.947117
-0.9,1,269.032056
-0.9,1,269.082299
-0.9,1,269.164885
-0.9,1,269.215032
-0.9,1,269.322963
-0.9,1,269.383453
-0.9,1,269.468082
-0.9,1,269.517115
-0.9,1,269.602433
-0.9,1,269.653221
-0.9,1,269.739883
-0.9,1,269.791243
-0.9,1,269.879477
-0.9,1,269.92925
-0.9,1,270.01358
-0.9,1,270.061239
-0.9,1,270.145941
-0.9,1,270.19538
-0.9,1,270.279087
-0.9,1,270.329757
-0.9,1,270.413783
-0.9,1,270.466372
-0.9,1,270.552241
-0.9,1,270.601603
-0.9,1,270.683161
-0.9,1,270.734433
-0.9,1,270.817051
-0.9,1,270.86483
-0.9,1,270.947262
-0.9,1,270.996723
-0.9,1,271.076872
-0.9,1,271.125423
-0.9,1,271.209307
-0.9,1,271.25765
-0.9,1,271.34013
-0.9,1,271.387674
-0.9,1,271.473285
-0.9,1,271.524839
-0.9,1,271.610018
-0.9,1,271.659101
-0.9,1,271.748528
-0.9,1,271.799746
-0.9,1,271.889761
-0.9,1,271.940664
-0.9,1,272.028677
-0.9,1,272.079286
-0.9,1,272.162893
-0.9,1,272.209505
-0.9,1,272.291322
-0.9,1,272.339941
-0.9,1,272.42422
-0.9,1,272.473477
-0.9,1,272.558242
-0.9,1,272.608217
-0.9,1,272.689445
-0.9,1,272.737666
-0.9,1,272.821184
-0.9,1,272.873664
-0.9,1,272.956293
-0.9,1,273.004591
-0.9,1,273.087243
-0.9,1,273.136389
-0.9,1,273.218764
-0.9,1,273.267272
-0.9,1,273.351351
-0.9,1,273.402181
-0.9,1,273.48902
-0.9,1,273.538653
-0.9,1,273.622073
-0.9,1,273.671891
-0.9,1,273.755221
-0.9,1,273.805181
-0.9,1,273.888997
-0.9,1,273.939
-0.9,1,274.022378
-0.9,1,274.070271
-0.9,1,274.15259
-0.9,1,274.205881
-0.9,1,274.29013
-0.9,1,274.340255
-0.9,1,274.424447
-0.9,1,274.475582
-0.9,1,274.558689
-0.9,1,274.607409
-0.9,1,274.69201
-0.9,1,274.741705
-0.9,1,274.828052
-0.9,1,274.87584
-0.9,1,274.960224
-0.9,1,275.007807
-0.9,1,275.092241
-0.9,1,275.142316
-0.9,1,275.225988
-0.9,1,275.277282
-0.9,1,275.363969
-0.9,1,275.414305
-0.9,1,275.498208
-0.9,1,275.553183
-0.9,1,275.636193
-0.9,1,275.684089
-0.9,1,275.765433
-0.9,1,275.814481
-0.9,1,275.895358
-0.9,1,275.942866
-0.9,1,276.024845
-0.9,1,276.075458
-0.9,1,276.158668
-0.9,1,276.206295
-0.9,1,276.287715
-0.9,1,276.339708
-0.9,1,276.456536
-0.9,1,276.509232
-0.9,1,276.591137
-0.9,1,276.641867
-0.9,1,276.723841
-0.9,1,276.772894
-0.9,1,276.855107
-0.9,1,276.906648
-0.9,1,276.992294
-0.9,1,277.040064
-0.9,1,277.122026
-0.9,1,277.171774
-0.9,1,277.255791
-0.9,1,277.304832
-0.9,1,277.387858
-0.9,1,277.437273
-0.9,1,277.521748
-0.9,1,277.56968
-0.9,1,277.65247
-0.9,1,277.703048
-0.9,1,277.787199
-0.9,1,277.836006
-0.9,1,277.918665
-0.9,1,277.969526
-0.9,1,278.053562
-0.9,1,278.102309
-0.9,1,278.186357
-0.9,1,278.235807
-0.9,1,278.319576
-0.9,1,278.369812
-0.9,1,278.455971
-0.9,1,278.50996
-0.9,1,278.599027
-0.9,1,278.648362
-0.9,1,278.730179
-0.9,1,278.781592
-0.9,1,278.872478
-0.9,1,278.925287
-0.9,1,279.009754
-0.9,1,279.058861
-0.9,1,279.14437
-0.9,1,279.192846
-0.9,1,279.273366
-0.9,1,279.326516
-0.9,1,279.408938
-0.9,1,279.457489
-0.9,1,279.543639
-0.9,1,279.594589
-0.9,1,279.675666
-0.9,1,279.724161
-0.9,1,279.807106
-0.9,1,279.857317
-0.9,1,279.939384
-0.9,1,279.987989
-0.9,1,280.070275
-0.9,1,280.120783
-0.9,1,280.201582
-0.9,1,280.246864
-0.9,1,280.328601
-0.9,1,280.377524
-0.9,1,280.458864
-0.9,1,280.506618
-0.9,1,280.589522
-0.9,1,280.639808
-0.9,1,280.721416
-0.9,1,280.770104
-0.9,1,280.854381
-0.9,1,280.90551
-0.9,1,280.989995
-0.9,1,281.038214
-0.9,1,281.123547
-0.9,1,281.176123
-0.9,1,281.26027
-0.9,1,281.310257
-0.9,1,281.394273
-0.9,1,281.444164
-0.9,1,281.525638
-0.9,1,281.574685
-0.9,1,281.657654
-0.9,1,281.707244
-0.9,1,281.789925
-0.9,1,281.8382
-0.9,1,281.920874
-0.9,1,281.970707
-0.9,1,282.05469
-0.9,1,282.104338
-0.9,1,282.191448
-0.9,1,282.254074
-0.9,1,282.374559
-0.9,1,282.430032
-0.9,1,282.532161
-0.9,1,282.589943
-0.9,1,282.685152
-0.9,1,282.737212
-0.9,1,282.823366
-0.9,1,282.873726
-0.9,1,282.959497
-0.9,1,283.007925
-0.9,1,283.089941
-0.9,1,283.14099
-0.9,1,283.223344
-0.9,1,283.270475
-0.9,1,283.354246
-0.9,1,283.405393
-0.9,1,283.492374
-0.9,1,283.542652
-0.9,1,283.628055
-0.9,1,283.679296
-0.9,1,283.764837
-0.9,1,283.812633
-0.9,1,283.896688
-0.9,1,283.948328
-0.9,1,284.033107
-0.9,1,284.081463
-0.9,1,284.163692
-0.9,1,284.213991
-0.9,1,284.295751
-0.9,1,284.34303
-0.9,1,284.426779
-0.9,1,284.476866
-0.9,1,284.560684
-0.9,1,284.607476
-0.9,1,284.688418
-0.9,1,284.737907
-0.9,1,284.819919
-0.9,1,284.870782
-0.9,1,284.955597
-0.9,1,285.005963
-0.9,1,285.087604
-0.9,1,285.137039
-0.9,1,285.220514
-0.9,1,285.272604
-0.9,1,285.354671
-0.9,1,285.4042
-0.9,1,285.487519
-0.9,1,285.539759
-0.9,1,285.634167
-0.9,1,285.684259
-0.9,1,285.774553
-0.9,1,285.826966
-0.9,1,285.915019
-0.9,1,285.964758
-0.9,1,286.051014
-0.9,1,286.103223
-0.9,1,286.196127
-0.9,1,286.243558
-0.9,1,286.32813
-0.9,1,286.378415
-0.9,1,286.467582
-0.9,1,286.51757
-0.9,1,286.605179
-0.9,1,286.655925
-0.9,1,286.73759
-0.9,1,286.785895
-0.9,1,286.870658
-0.9,1,286.926044
-0.9,1,287.009967
-0.9,1,287.058273
-0.9,1,287.140194
-0.9,1,287.193536
-0.9,1,287.273877
-0.9,1,287.325442
-0.9,1,287.408637
-0.9,1,287.461727
-0.9,1,287.546634
-0.9,1,287.598474
-0.9,1,287.680722
-0.9,1,287.729769
-0.9,1,287.811758
-0.9,1,287.85833
-0.9,1,287.940228
-0.9,1,287.992954
-0.9,1,288.076313
-0.9,1,288.155646
-0.9,1,288.249283
-0.9,1,288.3002
-0.9,1,288.382473
-0.9,1,288.430788
-0.9,1,288.515026
-0.9,1,288.568988
-0.9,1,288.656204
-0.9,1,288.705156
-0.9,1,288.788727
-0.9,1,288.839089
-0.9,1,288.921664
-0.9,1,288.969845
-0.9,1,289.052685
-0.9,1,289.105158
-0.9,1,289.188514
-0.9,1,289.240404
-0.9,1,289.323359
-0.9,1,289.374351
-0.9,1,289.463315
-0.9,1,289.513179
-0.9,1,289.596182
-0.9,1,289.645043
-0.9,1,289.728964
-0.9,1,289.777357
-0.9,1,289.862957
-0.9,1,289.912217
-0.9,1,289.996572
-0.9,1,290.044342
-0.9,1,290.125563
-0.9,1,290.176085
-0.9,1,290.258734
-0.9,1,290.307981
-0.9,1,290.39197
-0.9,1,290.441685
-0.9,1,290.525943
-0.9,1,290.573094
-0.9,1,290.657584
-0.9,1,290.707118
-0.9,1,290.788248
-0.9,1,290.836633
-0.9,1,290.919455
-0.9,1,290.96919
-0.9,1,291.051907
-0.9,1,291.099243
-0.9,1,291.181045
-0.9,1,291.235202
-0.9,1,291.322358
-0.9,1,291.372038
